"","ABEV3.SA.Adjusted","AZUL4.SA.Adjusted","B3SA3.SA.Adjusted","BBAS3.SA.Adjusted","BBDC4.SA.Adjusted","BBSE3.SA.Adjusted","BPAC11.SA.Adjusted","BRDT3.SA.Adjusted","BRFS3.SA.Adjusted","BRML3.SA.Adjusted","BTOW3.SA.Adjusted","CCRO3.SA.Adjusted","CIEL3.SA.Adjusted","CMIG4.SA.Adjusted","COGN3.SA.Adjusted","CSNA3.SA.Adjusted","CYRE3.SA.Adjusted","ELET3.SA.Adjusted","EQTL3.SA.Adjusted","GGBR4.SA.Adjusted","GOAU4.SA.Adjusted","GOLL4.SA.Adjusted","IRBR3.SA.Adjusted","ITSA4.SA.Adjusted","ITUB4.SA.Adjusted","JBSS3.SA.Adjusted","KLBN11.SA.Adjusted","LAME4.SA.Adjusted","LREN3.SA.Adjusted","MGLU3.SA.Adjusted","MRFG3.SA.Adjusted","MRVE3.SA.Adjusted","MULT3.SA.Adjusted","PETR3.SA.Adjusted","PETR4.SA.Adjusted","RADL3.SA.Adjusted","RAIL3.SA.Adjusted","RENT3.SA.Adjusted","SBSP3.SA.Adjusted","SULA11.SA.Adjusted","SUZB3.SA.Adjusted","UGPA3.SA.Adjusted","USIM5.SA.Adjusted","VALE3.SA.Adjusted","VVAR3.SA.Adjusted","WEGE3.SA.Adjusted","YDUQ3.SA.Adjusted"
"427",18.854794,47.279999,42.564388,43.689075,31.533083,30.598558,56.06208,26.050001,39.84,14.58,49.349998,15.556825,8.501161,12.84111,11.644619,13.571655,21.836866,35.421925,19.702778,12.82451,6.183514,32.400002,35.036266,12.68249,33.426338,32.136909,14.784944,19.46645,48.532608,8.85687,11.34,16.349615,28.307501,28.769403,26.718285,19.133053,23.59,41.179062,47.281212,42.188782,32.41,17.675665,7.827122,43.884075,7.47,23.67452,34.695961
"428",19.098396,48.5,42.591106,43.403149,31.738266,30.864788,56.466042,25.973101,40.5,14.47,47.5,15.903783,8.321012,12.704086,11.294782,13.811154,21.48073,35.601074,19.387127,12.98296,6.213147,33.5,34.995045,12.760179,33.816368,32.449677,14.872486,19.682478,48.58033,8.844826,11.25,16.036615,28.168787,28.807686,26.786869,19.037786,23.66,42.161339,46.613777,43.460831,33.400002,17.764538,7.975739,44.753716,7.64,24.03142,34.401512
"429",19.030188,49.869999,43.326607,43.56517,32.195278,31.503736,57.677929,26.511402,39.919998,14.52,47.779999,15.659976,8.251421,12.886881,11.394735,13.611572,22.043055,35.744373,19.404663,13.002767,6.193391,34.23,35.245728,13.032084,34.791473,32.058716,14.804398,19.662865,49.169533,8.808695,10.94,16.211529,28.436306,29.046951,27.139587,19.069542,23.6,41.906277,47.31023,43.937267,33.34,18.070652,7.96583,44.753716,7.86,24.03142,34.843189
"430",18.952234,49.619999,42.949177,43.212528,32.176613,31.645727,57.254261,26.347988,38.700001,14.36,48.830002,15.84752,7.883586,12.886881,11.294782,13.352114,22.080542,36.004181,19.428045,12.903734,6.163758,32,35.683678,13.002951,34.645203,31.716627,14.726583,19.535141,49.277561,8.864096,10.99,16.220734,28.31741,29.113945,27.100395,19.114817,23.91,41.707935,46.865276,44.975903,33.75,18.199024,7.926199,44.566696,7.87,23.922365,34.911892
"431",18.757353,49.709999,42.223362,43.355495,31.635672,31.086645,57.677929,26.463341,38.200001,14.41,48.349998,16.175724,7.953177,13.097078,11.174837,13.202426,22.53977,35.96833,19.541058,13.032475,6.173635,32.299999,35.855053,12.799023,34.157654,32.048943,14.969755,19.603928,49.562347,8.921906,11.02,16.239143,28.584927,28.855539,26.99262,19.047226,24.5,42.935757,47.977657,45.461872,33.650002,18.25827,7.737952,44.650852,7.92,24.021505,35.412457
"432",18.815817,48.939999,42.358849,42.840828,31.206656,30.53644,56.948822,26.001934,37.990002,14.21,48.610001,15.941291,7.813996,13.252467,11.104869,13.192447,22.71784,35.206928,19.34816,12.963153,6.15388,31.799999,35.464703,12.575668,33.382122,32.205326,14.755762,19.368195,49.581982,9.020664,11.65,16.533733,27.862408,28.692839,26.95343,19.071081,24.5,41.944065,48.122753,45.404705,33.650002,19.018621,7.668598,44.613449,7.8,24.021505,34.597813
"433",18.377335,47.91,41.710445,41.382622,30.000341,29.817621,55.451206,25.425184,37.540001,13.89,48.110001,15.772501,7.466045,12.877745,10.795012,12.743385,21.88373,33.639133,19.044201,12.477901,5.916812,31,34.883938,12.284342,32.465137,30.788095,14.532043,19.073523,47.637592,8.791835,11.66,16.386438,27.145691,27.659206,26.179413,18.925955,23.870001,40.329075,47.397285,44.223133,32.779999,19.077869,7.410996,42.172848,7.47,23.624949,33.321865
"434",18.1045,49.889999,42.194324,43.164883,30.084328,29.666759,53.352577,25.809687,36.509998,14.08,48.099998,15.931913,7.774231,12.740627,10.904962,13.052738,22.877165,34.221481,19.192284,12.656157,5.976079,32.700001,33.89378,12.138679,32.474895,31.179056,14.405594,18.837883,47.902733,8.984531,11.62,16.598177,27.374641,27.869761,26.199007,18.997524,24.25,40.744602,48.799858,44.156433,32.330002,18.761879,7.410996,42.49078,7.8,23.47624,33.802799
"435",18.718374,50.950001,43.113693,43.460331,30.392258,29.711132,51.066742,25.925037,37.380001,14.16,49,15.922537,7.664874,12.758896,11.094874,13.272281,23.523836,34.80373,19.554697,12.903734,6.064979,33.060001,34.607838,12.148387,32.630978,30.836966,14.493134,19.427128,48.079498,9.341022,11.87,16.809908,27.892271,27.611353,25.973661,20.178408,24.49,41.415188,48.886913,44.623344,32.830002,18.416265,7.519982,43.566143,7.89,23.406845,34.401512
"436",18.387077,50.59,41.61367,41.744793,30.196299,28.841452,49.874557,25.473248,36.740002,13.81,48.869999,15.519316,7.595284,12.594374,10.795012,12.962927,22.961514,32.053501,19.034458,12.656157,5.906934,32.389999,33.512955,11.827927,32.026157,30.377588,14.31805,19.211102,47.529572,9.249492,11.84,16.266762,26.936646,27.180674,25.640537,20.303656,23.889999,40.801323,46.884621,44.880623,32.25,18.050903,7.341642,43.051842,7.83,22.653381,33.33168
"437",18.123987,50.200001,41.904003,40.991859,30.168308,28.610722,50.692337,25.473248,37.209999,13.8,47.669998,15.678728,7.456103,12.621777,10.395197,12.404094,22.867794,32.232651,18.790903,12.428386,5.778523,32.099998,33.779533,11.789083,31.889582,29.957306,14.03597,18.906572,47.549213,9.223866,11.47,16.018206,26.926691,27.0084,25.493576,19.882193,23.860001,40.565205,47.668125,44.308891,31.639999,18.179274,7.282196,42.378571,7.72,22.613728,32.732964
"438",18.192196,49.5,42.484653,42.126026,31.026793,29.107677,51.411583,25.598209,36.599998,14.16,49.490002,15.753745,7.605226,12.612642,10.545128,12.404094,22.736586,31.838509,19.014975,12.398677,5.758767,33.099998,34.227009,11.973593,32.396854,28.784428,14.152693,19.407515,48.050041,9.624375,11.49,16.414057,27.404505,27.687918,25.983459,20.170456,23.950001,40.687973,48.480652,45.166489,32.23,19.008747,7.232657,42.705853,7.59,22.673212,33.46909
"439",17.948593,49.68,42.639496,42.316647,31.381384,29.329536,52.909203,25.55015,36.860001,13.91,49.099998,15.772501,7.426279,12.493889,10.375206,13.062718,23.027117,31.623508,19.270222,12.854218,6.045224,33.099998,34.112759,12.0707,32.630978,28.491207,14.249961,19.338728,47.716152,9.452034,11.45,16.450882,27.374641,27.821909,26.199007,20.021353,23.639999,39.734066,48.171116,45.28083,33.950001,18.416265,7.401089,44.173954,7.53,22.772348,35.608753
"440",18.1045,50.400002,43.597576,43.107689,31.735971,30.403324,54.002857,26.251863,37.099998,14.24,53,16.485172,7.70464,12.676682,10.645082,13.292238,23.345768,31.175596,19.722263,13.161215,6.232902,34.650002,34.617359,12.332897,33.050449,28.735556,14.872486,20.222641,49.385582,9.830699,11.66,16.460085,27.82259,28.233444,26.708487,20.075029,24.17,40.895737,48.780514,45.833492,35.240002,18.959373,7.599244,45.483089,7.75,23.466328,36.109322
"441",18.240915,51.18,43.704029,42.888481,32.18388,30.403324,54.909306,26.415277,36.380001,14.39,54,16.344513,7.734465,12.676682,10.665072,13.212405,23.664417,30.763525,20.059345,13.121603,6.223025,35.599998,35.093395,12.536827,33.606495,28.344597,15.008663,20.527168,49.817669,10.236062,11.51,16.506113,28.260584,28.396147,26.757477,20.088945,24.25,41.613525,48.519344,46.595802,34.82,19.048246,7.519982,44.875278,7.78,23.545637,36.511734
"442",18.406565,51.209999,43.074986,42.297581,32.44516,30.53644,55.756641,25.809687,35.990002,14.7,54.799999,16.691469,7.535635,12.704086,10.505147,13.591613,23.917463,31.229366,19.065634,13.359277,6.292169,35.75,35.207642,12.556249,33.528454,28.442337,15.242109,20.811985,50.377419,10.146251,11.43,16.055031,28.698578,28.778973,27.041609,20.102863,23.690001,42.416306,48.732147,46.081245,35.110001,19.058119,7.628967,44.800472,7.79,23.57538,37.296932
"443",18.406565,51.299999,43.742744,42.888481,33.219658,30.962406,57.333076,25.809687,36.279999,14.96,56.130001,16.747734,7.605226,12.649181,10.47516,13.182468,24.536016,32.582077,19.48455,13.220634,6.213147,35.849998,35.036266,12.78931,34.006451,28.676912,15.504736,20.929855,50.897888,10.379274,11.43,16.18391,29.305798,29.180941,27.364931,20.452755,23.469999,41.830803,49.950935,45.652447,34.43,19.196365,7.559613,43.762512,7.82,24.160305,37.88583
"444",18.289637,51.259998,44.662113,42.802715,32.659775,31.122143,57.500576,25.569376,35.93,15.07,54.849998,16.485172,7.555518,12.722357,10.775022,13.262301,24.68597,32.573112,19.332571,13.270149,6.223025,36,35.674164,12.769889,33.801594,28.481432,15.417194,20.733438,50.838963,10.478796,11.57,16.174704,29.056938,28.903393,27.100395,20.16847,23.1,41.783504,48.964298,45.9002,34.09,18.860626,7.559613,43.678352,7.9,24.03142,37.591381
"445",18.192196,50.990002,44.942764,43.898746,32.409115,30.580812,57.342934,25.617435,36.150002,15.17,54.5,16.803997,7.605226,12.475524,10.745035,13.022801,24.367321,34.212517,19.56444,13.032475,6.074857,35.439999,35.47422,12.692202,33.401638,28.383694,15.339379,20.753052,50.377419,10.437531,11.65,16.266762,29.166435,28.664127,27.041609,20.601854,22.98,42.435246,49.554344,48.12994,33.810001,19.265488,7.510074,43.042488,7.84,24.150389,37.620831
"446",18.504005,51.349998,45.378254,44.222794,32.639301,30.882536,57.746899,26.02116,37.75,15.27,54.5,16.683989,7.654932,12.521295,10.6051,13.362093,24.264227,34.17667,19.856707,13.101796,6.124246,35.18,36.797604,12.87671,33.947918,29.175386,15.30047,20.713726,51.15321,10.461804,11.55,16.285175,29.066893,29.046951,27.20817,20.983559,22.98,42.123558,49.883224,48.539677,34.880001,19.245739,7.559613,44.145901,7.81,24.2297,39.25993
"447",18.289637,52.990002,45.997616,45.175869,33.56966,31.370621,57.924248,26.050001,37.529999,15.09,54.68,16.751381,7.843821,12.521295,10.785017,13.52176,24.648481,33.639133,19.44948,13.151312,6.124246,37.290001,37.321243,13.168038,35.001476,29.566347,15.504736,20.517315,50.976444,10.6123,11.86,16.561352,28.798122,29.937025,27.991983,21.114765,23,42.208546,50.879532,48.291924,34.919998,19.186491,7.490258,44.230061,7.81,24.527119,41.262188
"448",18.201941,52.150002,46.684734,45.366486,33.857403,31.539236,60.574631,26.665203,36.799999,15.02,54.369999,16.616598,7.784172,12.402446,10.435178,13.402009,24.086161,33.603374,19.1728,13.181022,6.104491,36.970001,37.27364,13.265146,35.498997,29.00923,15.621459,20.566393,50.171188,10.556471,11.49,16.285175,28.549263,30.080582,28.364298,20.552156,23,41.915794,52.204727,48.120407,34.5,19.216114,7.410996,44.052391,7.65,25.617655,39.701603
"449",18.698889,52.900002,47.052479,45.080566,33.819027,31.636852,63.254574,27.174669,37.209999,15.05,54.779999,16.751381,7.595284,12.329366,9.945405,12.483927,24.086161,33.451023,19.338417,12.874025,5.956323,37,37.035625,13.255436,35.664825,28.442337,15.611732,20.428913,48.383923,10.498215,11.25,15.898526,28.499489,29.4872,27.747042,20.973618,22.65,39.327858,51.556637,47.948891,32.959999,18.959373,7.183118,43.715755,7.49,25.875414,39.318821
"450",17.14958,52.540001,46.849255,45.490387,34.260246,31.228634,63.303837,27.347694,36.57,15.13,53.970001,16.347036,7.843821,12.027723,9.785479,12.09474,24.348577,33.540642,19.016922,13.111699,6.124246,36.48,36.845207,13.39139,35.898952,27.709288,15.407468,20.095015,49.591801,10.194798,11.38,15.981382,28.429808,30.34856,28.658224,21.281759,22.82,39.450733,50.879532,48.025124,32.700001,19.235863,7.163303,45.408283,7.43,25.191351,39.161781
"451",17.091116,53.16,47.178291,46.500648,35.497517,30.864788,63.343254,27.866772,35.599998,15.35,53.150002,16.260389,7.764289,12.119073,9.765489,12.184552,24.564133,34.311008,19.233202,13.081991,6.114368,37.5,36.788086,13.507921,36.386703,28.090473,15.14484,20.104774,49.149899,10.357429,11.11,16.128675,28.768259,30.578259,29.001146,21.27182,22.85,39.12952,50.73444,47.348576,32.68,19.146992,7.193026,45.5392,7.36,25.359892,38.867329
"452",17.130091,53.5,46.355698,46.376751,35.008366,30.332333,62.614147,27.241955,35.700001,15.15,52.18,15.894556,7.893528,12.119073,9.535594,11.994949,24.45167,33.791485,19.437788,12.98296,6.084735,38.259998,35.988338,13.381678,35.742867,27.875444,15.037844,20.006615,49.307014,9.988474,11.1,16.616583,28.051542,30.85581,29.216694,21.748945,22.92,39.12952,51.314816,46.910248,32.720001,18.752005,7.302011,45.492443,7.35,25.300409,38.671032
"453",17.110603,53.639999,46.936348,47.101086,35.171425,30.172596,63.136349,27.63607,35.66,15.34,52.93,16.077475,7.605226,12.384175,9.595567,11.775407,24.817179,34.857502,19.924902,13.250343,6.321803,38.849998,35.559914,13.546765,35.967243,28.276178,15.203201,20.281576,49.375759,10.685119,11.04,16.727055,29.096754,31.229065,29.471434,21.729063,23.1,40.546261,53.046268,46.834026,32.299999,18.761879,7.302011,45.436337,7.4,25.627569,38.376579
"454",16.935209,52.52,46.820217,45.890682,33.732719,30.145971,64.387642,27.184282,35.509998,15.35,50.799999,15.827168,7.515753,12.475524,9.665534,11.775407,25.23892,35.439846,19.850861,13.299859,6.213147,36.599998,35.978825,13.313703,35.342907,27.650644,15.495009,19.6334,49.837303,10.835613,10.75,16.193117,29.076845,31.296059,29.775162,21.868225,22.799999,40.782379,52.833462,46.519569,32.639999,18.633511,7.193026,44.136551,7.42,25.280579,38.523808
"455",16.88649,53.549999,47.613777,45.709599,33.444977,30.45657,64.801453,27.318857,35.200001,15.47,51.130001,16.144865,7.356689,12.283596,9.845451,11.905136,26.447914,35.592113,19.741747,13.775208,6.46997,36.400002,36.511982,13.362256,35.474651,27.679964,15.709002,20.026228,50.740761,11.454583,10.84,16.800703,28.907621,31.334339,29.81435,22.458668,22.91,40.895737,53.394493,46.662502,35.009998,19.156866,7.35155,45.29607,7.64,25.65731,39.750679
"456",17.120346,53.5,47.681522,45.452263,33.480713,29.835369,64.998512,26.69404,36.299999,15.43,50.540001,16.385546,7.475986,12.274461,9.885433,12.074782,26.672844,36.093796,19.996994,14.458521,6.736671,35.610001,36.788086,13.498209,35.59177,28.540077,16.224531,19.839668,50.131912,10.915717,10.97,17.583202,29.186344,31.554468,29.745768,22.623672,22.780001,39.904034,53.684681,46.548157,36.439999,19.196365,7.519982,46.586506,7.57,25.905159,38.39621
"457",17.256763,53.369999,47.710556,45.738186,33.931736,30.571938,66.368042,26.405664,36.57,15.2,52.549999,16.154491,7.356689,12.119073,9.895428,12.284345,26.007429,35.825031,19.979458,14.607068,6.78606,34.73,36.845207,13.663294,36.206596,27.435614,16.749784,19.67272,48.629425,10.689975,10.92,17.242584,28.409901,31.152496,29.050133,22.243959,22.969999,39.837887,52.968884,46.024078,37.16,19.058119,7.519982,46.633259,7.38,26.509911,37.630642
"458",17.071627,51.73,47.323456,45.433197,33.749416,31.388372,65.343353,26.434502,35.52,15.39,54.259998,16.250763,7.332263,12.000319,9.855446,12.274364,25.92308,36.281906,19.722263,14.587261,6.78606,35,36.188278,13.556474,35.718636,25.998837,16.63306,20.124485,49.48378,10.971544,10.9,17.214968,29.046984,31.018505,29.108919,22.393064,23.559999,39.847412,52.166031,46.776848,36.950001,19.304985,7.619059,46.464939,7.45,26.936207,38.739738
"459",17.110603,52.490002,47.807339,45.433197,33.83577,31.468239,65.845848,26.16535,35.959999,15.41,53.099998,17.117216,7.601246,12.109937,9.995382,12.573739,26.157383,36.013142,19.928799,15.181447,7.023128,35.57,34.607838,13.537052,35.933346,26.536407,17.620823,19.967293,49.287373,10.728812,11.34,17.076878,29.335661,32.013859,30.274843,22.27577,23.780001,39.998451,53.094631,47.539146,38.259998,20.322079,8.223433,46.857681,7.42,27.848295,38.141022
"460",16.857256,50.919998,47.129902,44.794643,32.856983,30.784922,66.929642,26.79978,34.450001,15.16,52.080002,16.712872,7.710831,11.963778,9.815465,12.274364,25.810616,34.239403,19.53326,15.102222,6.963861,33.970001,33.417744,13.362256,35.396584,26.966463,17.383505,19.083378,48.040215,10.634146,11.05,16.588968,28.628897,31.497038,29.412649,22.166428,23.49,39.242874,52.137016,48.39674,38,20.223331,7.936108,45.988041,7.25,27.997,36.963223
"461",17.091116,50.450001,48.484764,45.023384,32.780201,30.687307,66.151283,27.395758,34.669998,15.29,53.099998,17.146095,7.989777,12.009455,9.795474,12.184552,25.913708,34.80373,20.030119,15.131931,7.033006,34.189999,34.703049,13.488499,35.552731,27.18149,17.808699,19.515528,49.6409,10.927852,11.24,16.469292,28.987257,31.717165,29.833948,22.265831,23.82,39.790684,51.440563,49.016113,38.240002,20.24308,7.827122,45.006191,7.31,28.839691,37.453972
"462",16.925467,48.509998,47.613777,44.527779,32.473125,30.314581,65.560112,26.415277,33.200001,15.07,52.290001,16.578089,7.92004,11.808391,9.495613,11.815323,25.032736,33.155369,19.862553,15.181576,7.042912,32.860001,34.817291,13.333124,34.947666,26.898045,17.650486,19.152168,48.619606,10.534624,10.79,16.285175,28.658762,31.313637,29.608017,21.866238,23.049999,38.997326,50.473274,48.511086,38.240002,20.173958,7.638875,44.791119,7.09,28.254768,36.099503
"463",16.925467,48.130001,47.93314,43.793911,32.137276,30.358952,63.44178,26.088449,32.889999,15.09,51.990002,16.606972,7.979814,11.74435,9.665534,11.25649,24.929644,32.564152,19.921005,15.211363,7.042912,33.02,34.76017,13.109772,34.596329,26.311605,17.304398,19.211102,48.403564,10.316165,10.67,16.20232,28.439764,31.19809,29.489664,21.568035,23.25,38.874557,49.834862,47.996532,37.639999,19.749348,7.519982,44.061741,7.02,28.958654,36.933781
"464",17.003418,50.099998,48.194439,44.327629,32.002922,30.527567,65.786728,26.559465,32.959999,15.78,54.209999,16.847651,7.860266,11.771851,10.285248,11.416157,25.651291,32.071426,20.343821,15.330513,7.11225,34.189999,35.655117,13.236013,34.820786,25.637199,17.363728,19.6334,50.770222,10.740948,10.44,15.603941,29.226164,30.533684,28.897898,22.305592,24.02,39.431793,50.183086,48.654026,36.650002,19.98634,7.519982,43.949535,7.6,29.008226,38.671032
"465",17.110603,50.900002,47.458942,44.346699,31.791813,30.083853,65.934517,26.617144,33.279999,15.66,53.68,16.597345,7.621171,11.515882,10.295243,11.416157,25.501337,31.993998,20.197685,15.15179,7.042912,34.400002,34.684006,13.206882,34.664635,26.135674,17.521938,19.328873,50.15155,10.918143,11.02,15.801714,29.17639,30.524055,28.680916,22.136608,23.809999,38.865131,50.492619,48.291924,37.82,20.055462,7.460536,44.519943,7.56,29.04788,37.198784
"466",17.217789,50.490002,46.394398,43.641418,31.734245,30.199219,67.491257,26.607527,33.560001,15.5,53.959999,16.366291,7.621171,11.470208,10.255262,11.575824,25.117083,31.277044,19.996994,15.191506,7.052817,34.200001,35.226669,13.032084,34.284035,25.901096,17.334064,19.613783,49.670364,10.806485,11.29,16.331137,28.579124,30.09075,28.385035,22.22607,23.799999,38.742363,49.921917,49.054234,37.919998,20.401075,7.56952,45.043594,7.45,28.948742,36.609882
"467",17.607552,52.200001,47.304096,44.203739,31.916559,31.19314,69.176071,26.511402,33.68,15.67,54.959999,16.558836,7.611208,11.515882,10.54,12.014907,25.801245,31.725142,20.339924,16.333351,7.558004,33.919998,35.925465,13.119483,34.635365,25.08008,17.40328,20.036083,50.141731,10.922997,10.85,16.947042,29.415295,30.889961,29.44035,22.404993,24.040001,40.914577,52.059631,48.453918,38.23,21.665033,8.074816,45.277367,7.55,28.631496,36.462662
"468",17.72448,54.669998,47.894432,44.90984,32.444344,31.237513,69.826355,26.511402,34.09,15.72,55.98,16.43368,7.501623,11.79012,10.45,12.074782,25.538826,31.778908,20.098314,16.571648,7.686778,34.75,36.021191,13.313703,34.869591,24.825956,17.373617,19.977148,50.387238,11.041938,10.69,17.505207,29.365524,31.024767,29.568565,22.613733,24.190001,41.811871,53.278419,49.082813,38.310001,22.39576,8.134262,46.782871,7.86,28.809944,37.139893
"469",17.734224,53.84,46.229889,44.765743,32.281212,30.713928,68.900192,26.69404,36.110001,15.7,55.119999,16.587715,7.79053,11.698676,10.36,12.324261,25.557571,31.26808,20.086624,16.680868,7.736306,34.650002,35.906319,12.99324,34.371876,27.210814,17.41317,20.232496,50.377419,10.753084,11.26,17.611067,29.106709,30.832186,29.321997,22.174381,24.17,41.613525,52.59164,50.092869,38,21.892151,8.312602,47.559006,7.93,28.849604,36.963223
"470",17.568575,51.400002,45.000832,44.189358,31.590288,30.074976,66.338486,26.915131,36.799999,15.73,53.419998,16.606972,7.551434,11.598192,9.95,12.843176,25.079596,31.079882,19.581974,17.137608,7.924513,33.32,35.341541,12.68249,33.669201,26.546181,17.235182,20.104774,50.092628,10.447241,10.74,17.428221,28.370083,30.225555,28.789408,22.245949,24.139999,41.1035,52.485237,49.673603,38.080002,21.655159,8.401771,47.895641,7.95,28.383646,38.11158
